ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
REQUEST	1134		EscalabilidadEnTransacc	1745973038646	1745973039009	OK	 
REQUEST	1128		EscalabilidadEnTransacc	1745973038603	1745973039010	OK	 
USER	Probar escalabilidad en transacciones	1129	END	1745973038614	1745973039010
USER	Probar escalabilidad en transacciones	1130	END	1745973038630	1745973039010
USER	Probar escalabilidad en transacciones	1134	END	1745973038646	1745973039010
USER	Probar escalabilidad en transacciones	1128	END	1745973038603	1745973039010
REQUEST	1133		EscalabilidadEnTransacc	1745973038646	1745973039010	OK	 
USER	Probar escalabilidad en transacciones	1133	END	1745973038646	1745973039010
USER	Probar escalabilidad en transacciones	1189	START	1745973039022	1745973039022
USER	Probar escalabilidad en transacciones	1190	START	1745973039023	1745973039023
USER	Probar escalabilidad en transacciones	1191	START	1745973039023	1745973039023
USER	Probar escalabilidad en transacciones	1192	START	1745973039038	1745973039038
USER	Probar escalabilidad en transacciones	1194	START	1745973039043	1745973039043
USER	Probar escalabilidad en transacciones	1193	START	1745973039043	1745973039043
REQUEST	1140		EscalabilidadEnTransacc	1745973038683	1745973039049	OK	 
REQUEST	1135		EscalabilidadEnTransacc	1745973038662	1745973039049	OK	 
REQUEST	1141		EscalabilidadEnTransacc	1745973038695	1745973039049	OK	 
USER	Probar escalabilidad en transacciones	1140	END	1745973038683	1745973039050
USER	Probar escalabilidad en transacciones	1135	END	1745973038661	1745973039050
USER	Probar escalabilidad en transacciones	1141	END	1745973038695	1745973039050
REQUEST	1137		EscalabilidadEnTransacc	1745973038663	1745973039051	OK	 
USER	Probar escalabilidad en transacciones	1137	END	1745973038663	1745973039051
USER	Probar escalabilidad en transacciones	1195	START	1745973039054	1745973039054
USER	Probar escalabilidad en transacciones	1197	START	1745973039070	1745973039070
USER	Probar escalabilidad en transacciones	1196	START	1745973039070	1745973039070
USER	Probar escalabilidad en transacciones	1198	START	1745973039073	1745973039073
REQUEST	1136		EscalabilidadEnTransacc	1745973038663	1745973039073	OK	 
REQUEST	1142		EscalabilidadEnTransacc	1745973038711	1745973039074	OK	 
USER	Probar escalabilidad en transacciones	1136	END	1745973038663	1745973039074
USER	Probar escalabilidad en transacciones	1142	END	1745973038711	1745973039074
REQUEST	1144		EscalabilidadEnTransacc	1745973038713	1745973039076	OK	 
USER	Probar escalabilidad en transacciones	1144	END	1745973038713	1745973039077
REQUEST	1143		EscalabilidadEnTransacc	1745973038711	1745973039078	OK	 
USER	Probar escalabilidad en transacciones	1143	END	1745973038711	1745973039078
USER	Probar escalabilidad en transacciones	1199	START	1745973039086	1745973039086
USER	Probar escalabilidad en transacciones	1200	START	1745973039086	1745973039086
REQUEST	1149		EscalabilidadEnTransacc	1745973038743	1745973039090	OK	 
USER	Probar escalabilidad en transacciones	1149	END	1745973038743	1745973039091
USER	Probar escalabilidad en transacciones	1201	START	1745973039101	1745973039101
USER	Probar escalabilidad en transacciones	1203	START	1745973039103	1745973039103
USER	Probar escalabilidad en transacciones	1202	START	1745973039103	1745973039103
REQUEST	1145		EscalabilidadEnTransacc	1745973038728	1745973039105	OK	 
REQUEST	1148		EscalabilidadEnTransacc	1745973038743	1745973039105	OK	 
REQUEST	1131		EscalabilidadEnTransacc	1745973038630	1745973039105	OK	 
USER	Probar escalabilidad en transacciones	1148	END	1745973038743	1745973039106
USER	Probar escalabilidad en transacciones	1145	END	1745973038727	1745973039106
USER	Probar escalabilidad en transacciones	1131	END	1745973038630	1745973039106
REQUEST	1146		EscalabilidadEnTransacc	1745973038728	1745973039107	OK	 
USER	Probar escalabilidad en transacciones	1146	END	1745973038727	1745973039108
REQUEST	1150		EscalabilidadEnTransacc	1745973038759	1745973039109	OK	 
USER	Probar escalabilidad en transacciones	1150	END	1745973038759	1745973039110
REQUEST	1151		EscalabilidadEnTransacc	1745973038763	1745973039111	OK	 
USER	Probar escalabilidad en transacciones	1151	END	1745973038763	1745973039112
USER	Probar escalabilidad en transacciones	1204	START	1745973039117	1745973039117
REQUEST	1153		EscalabilidadEnTransacc	1745973038775	1745973039121	OK	 
USER	Probar escalabilidad en transacciones	1153	END	1745973038774	1745973039121
REQUEST	1152		EscalabilidadEnTransacc	1745973038763	1745973039122	OK	 
USER	Probar escalabilidad en transacciones	1152	END	1745973038763	1745973039122
USER	Probar escalabilidad en transacciones	1206	START	1745973039133	1745973039133
USER	Probar escalabilidad en transacciones	1207	START	1745973039133	1745973039133
USER	Probar escalabilidad en transacciones	1205	START	1745973039133	1745973039133
REQUEST	1154		EscalabilidadEnTransacc	1745973038791	1745973039137	OK	 
REQUEST	1155		EscalabilidadEnTransacc	1745973038791	1745973039137	OK	 
USER	Probar escalabilidad en transacciones	1155	END	1745973038791	1745973039137
USER	Probar escalabilidad en transacciones	1154	END	1745973038791	1745973039137
REQUEST	1138		EscalabilidadEnTransacc	1745973038680	1745973039143	OK	 
USER	Probar escalabilidad en transacciones	1138	END	1745973038679	1745973039144
REQUEST	1156		EscalabilidadEnTransacc	1745973038793	1745973039146	OK	 
USER	Probar escalabilidad en transacciones	1156	END	1745973038793	1745973039146
USER	Probar escalabilidad en transacciones	1208	START	1745973039149	1745973039149
USER	Probar escalabilidad en transacciones	1209	START	1745973039149	1745973039149
USER	Probar escalabilidad en transacciones	1210	START	1745973039153	1745973039153
REQUEST	1139		EscalabilidadEnTransacc	1745973038683	1745973039154	OK	 
USER	Probar escalabilidad en transacciones	1139	END	1745973038683	1745973039155
REQUEST	1159		EscalabilidadEnTransacc	1745973038823	1745973039156	OK	 
USER	Probar escalabilidad en transacciones	1159	END	1745973038822	1745973039156
USER	Probar escalabilidad en transacciones	1211	START	1745973039165	1745973039165
USER	Probar escalabilidad en transacciones	1212	START	1745973039165	1745973039165
REQUEST	1157		EscalabilidadEnTransacc	1745973038807	1745973039168	OK	 
REQUEST	1160		EscalabilidadEnTransacc	1745973038823	1745973039168	OK	 
USER	Probar escalabilidad en transacciones	1157	END	1745973038806	1745973039169
USER	Probar escalabilidad en transacciones	1160	END	1745973038823	1745973039169
REQUEST	1161		EscalabilidadEnTransacc	1745973038823	1745973039169	OK	 
USER	Probar escalabilidad en transacciones	1161	END	1745973038823	1745973039170
REQUEST	1162		EscalabilidadEnTransacc	1745973038838	1745973039179	OK	 
USER	Probar escalabilidad en transacciones	1162	END	1745973038838	1745973039180
USER	Probar escalabilidad en transacciones	1213	START	1745973039180	1745973039180
USER	Probar escalabilidad en transacciones	1215	START	1745973039183	1745973039183
USER	Probar escalabilidad en transacciones	1214	START	1745973039183	1745973039183
REQUEST	1158		EscalabilidadEnTransacc	1745973038807	1745973039185	OK	 
REQUEST	1111		EscalabilidadEnTransacc	1745973038503	1745973039185	OK	 
USER	Probar escalabilidad en transacciones	1111	END	1745973038502	1745973039186
REQUEST	1164		EscalabilidadEnTransacc	1745973038843	1745973039186	OK	 
USER	Probar escalabilidad en transacciones	1158	END	1745973038806	1745973039186
USER	Probar escalabilidad en transacciones	1164	END	1745973038843	1745973039186
USER	Probar escalabilidad en transacciones	1216	START	1745973039196	1745973039196
REQUEST	1165		EscalabilidadEnTransacc	1745973038854	1745973039211	OK	 
USER	Probar escalabilidad en transacciones	1165	END	1745973038854	1745973039211
USER	Probar escalabilidad en transacciones	1218	START	1745973039213	1745973039213
USER	Probar escalabilidad en transacciones	1219	START	1745973039213	1745973039213
USER	Probar escalabilidad en transacciones	1217	START	1745973039213	1745973039213
REQUEST	1163		EscalabilidadEnTransacc	1745973038843	1745973039214	OK	 
USER	Probar escalabilidad en transacciones	1163	END	1745973038843	1745973039215
REQUEST	1168		EscalabilidadEnTransacc	1745973038873	1745973039223	OK	 
REQUEST	1166		EscalabilidadEnTransacc	1745973038870	1745973039223	OK	 
REQUEST	1167		EscalabilidadEnTransacc	1745973038870	1745973039223	OK	 
REQUEST	1169		EscalabilidadEnTransacc	1745973038886	1745973039223	OK	 
USER	Probar escalabilidad en transacciones	1168	END	1745973038873	1745973039223
USER	Probar escalabilidad en transacciones	1166	END	1745973038869	1745973039223
USER	Probar escalabilidad en transacciones	1167	END	1745973038869	1745973039223
USER	Probar escalabilidad en transacciones	1169	END	1745973038886	1745973039224
USER	Probar escalabilidad en transacciones	1220	START	1745973039230	1745973039230
USER	Probar escalabilidad en transacciones	1221	START	1745973039230	1745973039230
USER	Probar escalabilidad en transacciones	1222	START	1745973039233	1745973039233
REQUEST	1173		EscalabilidadEnTransacc	1745973038903	1745973039234	OK	 
USER	Probar escalabilidad en transacciones	1173	END	1745973038903	1745973039235
REQUEST	1171		EscalabilidadEnTransacc	1745973038902	1745973039237	OK	 
REQUEST	1170		EscalabilidadEnTransacc	1745973038886	1745973039237	OK	 
USER	Probar escalabilidad en transacciones	1171	END	1745973038902	1745973039237
USER	Probar escalabilidad en transacciones	1170	END	1745973038886	1745973039237
USER	Probar escalabilidad en transacciones	1224	START	1745973039245	1745973039245
USER	Probar escalabilidad en transacciones	1223	START	1745973039245	1745973039245
REQUEST	1172		EscalabilidadEnTransacc	1745973038903	1745973039247	OK	 
USER	Probar escalabilidad en transacciones	1172	END	1745973038903	1745973039247
REQUEST	1174		EscalabilidadEnTransacc	1745973038918	1745973039255	OK	 
USER	Probar escalabilidad en transacciones	1174	END	1745973038918	1745973039256
USER	Probar escalabilidad en transacciones	1225	START	1745973039261	1745973039261
USER	Probar escalabilidad en transacciones	1227	START	1745973039263	1745973039263
USER	Probar escalabilidad en transacciones	1226	START	1745973039263	1745973039263
USER	Probar escalabilidad en transacciones	1228	START	1745973039277	1745973039277
REQUEST	1175		EscalabilidadEnTransacc	1745973038934	1745973039290	OK	 
REQUEST	1177		EscalabilidadEnTransacc	1745973038934	1745973039290	OK	 
USER	Probar escalabilidad en transacciones	1177	END	1745973038934	1745973039291
USER	Probar escalabilidad en transacciones	1175	END	1745973038934	1745973039291
USER	Probar escalabilidad en transacciones	1230	START	1745973039292	1745973039292
USER	Probar escalabilidad en transacciones	1229	START	1745973039292	1745973039292
USER	Probar escalabilidad en transacciones	1231	START	1745973039293	1745973039293
REQUEST	1176		EscalabilidadEnTransacc	1745973038934	1745973039301	OK	 
REQUEST	1127		EscalabilidadEnTransacc	1745973038603	1745973039301	OK	 
USER	Probar escalabilidad en transacciones	1176	END	1745973038934	1745973039301
USER	Probar escalabilidad en transacciones	1127	END	1745973038603	1745973039301
USER	Probar escalabilidad en transacciones	1233	START	1745973039309	1745973039309
USER	Probar escalabilidad en transacciones	1232	START	1745973039309	1745973039309
REQUEST	1180		EscalabilidadEnTransacc	1745973038958	1745973039312	OK	 
USER	Probar escalabilidad en transacciones	1180	END	1745973038958	1745973039313
USER	Probar escalabilidad en transacciones	1234	START	1745973039313	1745973039313
REQUEST	1182		EscalabilidadEnTransacc	1745973038964	1745973039314	OK	 
USER	Probar escalabilidad en transacciones	1182	END	1745973038963	1745973039315
REQUEST	1179		EscalabilidadEnTransacc	1745973038958	1745973039315	OK	 
USER	Probar escalabilidad en transacciones	1179	END	1745973038958	1745973039315
REQUEST	1181		EscalabilidadEnTransacc	1745973038964	1745973039321	OK	 
USER	Probar escalabilidad en transacciones	1181	END	1745973038963	1745973039322
USER	Probar escalabilidad en transacciones	1236	START	1745973039325	1745973039325
USER	Probar escalabilidad en transacciones	1235	START	1745973039325	1745973039325
USER	Probar escalabilidad en transacciones	1237	START	1745973039340	1745973039340
REQUEST	1183		EscalabilidadEnTransacc	1745973038975	1745973039342	OK	 
REQUEST	1186		EscalabilidadEnTransacc	1745973038993	1745973039342	OK	 
USER	Probar escalabilidad en transacciones	1186	END	1745973038993	1745973039342
USER	Probar escalabilidad en transacciones	1183	END	1745973038974	1745973039342
USER	Probar escalabilidad en transacciones	1238	START	1745973039343	1745973039343
USER	Probar escalabilidad en transacciones	1239	START	1745973039343	1745973039343
REQUEST	1184		EscalabilidadEnTransacc	1745973038992	1745973039347	OK	 
USER	Probar escalabilidad en transacciones	1184	END	1745973038990	1745973039348
REQUEST	1185		EscalabilidadEnTransacc	1745973038990	1745973039348	OK	 
USER	Probar escalabilidad en transacciones	1185	END	1745973038990	1745973039348
REQUEST	1187		EscalabilidadEnTransacc	1745973039006	1745973039357	OK	 
USER	Probar escalabilidad en transacciones	1240	START	1745973039356	1745973039356
USER	Probar escalabilidad en transacciones	1187	END	1745973039006	1745973039359
REQUEST	1188		EscalabilidadEnTransacc	1745973039006	1745973039370	OK	 
USER	Probar escalabilidad en transacciones	1188	END	1745973039006	1745973039371
USER	Probar escalabilidad en transacciones	1241	START	1745973039374	1745973039374
USER	Probar escalabilidad en transacciones	1243	START	1745973039374	1745973039374
USER	Probar escalabilidad en transacciones	1242	START	1745973039374	1745973039374
REQUEST	1191		EscalabilidadEnTransacc	1745973039023	1745973039376	OK	 
REQUEST	1190		EscalabilidadEnTransacc	1745973039023	1745973039377	OK	 
REQUEST	1189		EscalabilidadEnTransacc	1745973039022	1745973039377	OK	 
USER	Probar escalabilidad en transacciones	1190	END	1745973039023	1745973039377
USER	Probar escalabilidad en transacciones	1189	END	1745973039022	1745973039377
USER	Probar escalabilidad en transacciones	1191	END	1745973039023	1745973039377
USER	Probar escalabilidad en transacciones	1244	START	1745973039389	1745973039389
USER	Probar escalabilidad en transacciones	1245	START	1745973039389	1745973039389
REQUEST	1193		EscalabilidadEnTransacc	1745973039043	1745973039393	OK	 
USER	Probar escalabilidad en transacciones	1246	START	1745973039393	1745973039393
REQUEST	1192		EscalabilidadEnTransacc	1745973039038	1745973039393	OK	 
USER	Probar escalabilidad en transacciones	1193	END	1745973039043	1745973039393
USER	Probar escalabilidad en transacciones	1192	END	1745973039038	1745973039394
REQUEST	1195		EscalabilidadEnTransacc	1745973039054	1745973039398	OK	 
REQUEST	1194		EscalabilidadEnTransacc	1745973039043	1745973039398	OK	 
USER	Probar escalabilidad en transacciones	1195	END	1745973039054	1745973039398
USER	Probar escalabilidad en transacciones	1194	END	1745973039043	1745973039398
REQUEST	1147		EscalabilidadEnTransacc	1745973038743	1745973039398	OK	 
USER	Probar escalabilidad en transacciones	1147	END	1745973038743	1745973039399
USER	Probar escalabilidad en transacciones	1248	START	1745973039405	1745973039405
USER	Probar escalabilidad en transacciones	1247	START	1745973039405	1745973039405
REQUEST	1178		EscalabilidadEnTransacc	1745973038958	1745973039409	OK	 
USER	Probar escalabilidad en transacciones	1178	END	1745973038958	1745973039409
REQUEST	1099		EscalabilidadEnTransacc	1745973038424	1745973039420	OK	 
USER	Probar escalabilidad en transacciones	1099	END	1745973038424	1745973039421
REQUEST	1200		EscalabilidadEnTransacc	1745973039086	1745973039422	OK	 
USER	Probar escalabilidad en transacciones	1249	START	1745973039422	1745973039422
USER	Probar escalabilidad en transacciones	1200	END	1745973039086	1745973039422
USER	Probar escalabilidad en transacciones	1250	START	1745973039423	1745973039423
USER	Probar escalabilidad en transacciones	1251	START	1745973039423	1745973039423
REQUEST	1199		EscalabilidadEnTransacc	1745973039086	1745973039433	OK	 
USER	Probar escalabilidad en transacciones	1199	END	1745973039086	1745973039434
REQUEST	1196		EscalabilidadEnTransacc	1745973039070	1745973039434	OK	 
USER	Probar escalabilidad en transacciones	1196	END	1745973039070	1745973039435
USER	Probar escalabilidad en transacciones	1252	START	1745973039439	1745973039439
USER	Probar escalabilidad en transacciones	1254	START	1745973039443	1745973039443
USER	Probar escalabilidad en transacciones	1253	START	1745973039443	1745973039443
REQUEST	1197		EscalabilidadEnTransacc	1745973039070	1745973039443	OK	 
USER	Probar escalabilidad en transacciones	1197	END	1745973039070	1745973039444
REQUEST	1198		EscalabilidadEnTransacc	1745973039073	1745973039444	OK	 
USER	Probar escalabilidad en transacciones	1198	END	1745973039073	1745973039445
REQUEST	1202		EscalabilidadEnTransacc	1745973039103	1745973039445	OK	 
USER	Probar escalabilidad en transacciones	1202	END	1745973039103	1745973039446
REQUEST	1201		EscalabilidadEnTransacc	1745973039102	1745973039456	OK	 
REQUEST	1056		EscalabilidadEnTransacc	1745973038103	1745973039456	OK	 
USER	Probar escalabilidad en transacciones	1201	END	1745973039101	1745973039457
USER	Probar escalabilidad en transacciones	1056	END	1745973038103	1745973039457
USER	Probar escalabilidad en transacciones	1255	START	1745973039460	1745973039460
USER	Probar escalabilidad en transacciones	1256	START	1745973039463	1745973039463
USER	Probar escalabilidad en transacciones	1257	START	1745973039463	1745973039463
REQUEST	1204		EscalabilidadEnTransacc	1745973039118	1745973039466	OK	 
USER	Probar escalabilidad en transacciones	1204	END	1745973039117	1745973039467
USER	Probar escalabilidad en transacciones	1258	START	1745973039475	1745973039475
USER	Probar escalabilidad en transacciones	1259	START	1745973039490	1745973039490
USER	Probar escalabilidad en transacciones	1260	START	1745973039490	1745973039490
USER	Probar escalabilidad en transacciones	1261	START	1745973039493	1745973039493
REQUEST	1210		EscalabilidadEnTransacc	1745973039153	1745973039494	OK	 
REQUEST	1205		EscalabilidadEnTransacc	1745973039134	1745973039494	OK	 
USER	Probar escalabilidad en transacciones	1210	END	1745973039153	1745973039494
USER	Probar escalabilidad en transacciones	1205	END	1745973039133	1745973039495
REQUEST	1206		EscalabilidadEnTransacc	1745973039134	1745973039500	OK	 
USER	Probar escalabilidad en transacciones	1206	END	1745973039133	1745973039501
REQUEST	1209		EscalabilidadEnTransacc	1745973039149	1745973039504	OK	 
USER	Probar escalabilidad en transacciones	1209	END	1745973039149	1745973039504
USER	Probar escalabilidad en transacciones	1263	START	1745973039506	1745973039506
USER	Probar escalabilidad en transacciones	1262	START	1745973039506	1745973039506
REQUEST	1208		EscalabilidadEnTransacc	1745973039149	1745973039509	OK	 
REQUEST	1211		EscalabilidadEnTransacc	1745973039165	1745973039509	OK	 
USER	Probar escalabilidad en transacciones	1211	END	1745973039165	1745973039510
USER	Probar escalabilidad en transacciones	1208	END	1745973039149	1745973039510
REQUEST	1215		EscalabilidadEnTransacc	1745973039183	1745973039521	OK	 
USER	Probar escalabilidad en transacciones	1215	END	1745973039183	1745973039522
USER	Probar escalabilidad en transacciones	1265	START	1745973039523	1745973039523
USER	Probar escalabilidad en transacciones	1266	START	1745973039523	1745973039523
USER	Probar escalabilidad en transacciones	1264	START	1745973039522	1745973039522
REQUEST	1213		EscalabilidadEnTransacc	1745973039180	1745973039524	OK	 
USER	Probar escalabilidad en transacciones	1213	END	1745973039180	1745973039525
REQUEST	1214		EscalabilidadEnTransacc	1745973039183	1745973039525	OK	 
USER	Probar escalabilidad en transacciones	1214	END	1745973039183	1745973039526
REQUEST	1216		EscalabilidadEnTransacc	1745973039197	1745973039533	OK	 
USER	Probar escalabilidad en transacciones	1216	END	1745973039196	1745973039534
USER	Probar escalabilidad en transacciones	1267	START	1745973039539	1745973039539
USER	Probar escalabilidad en transacciones	1268	START	1745973039543	1745973039543
USER	Probar escalabilidad en transacciones	1269	START	1745973039543	1745973039543
REQUEST	1218		EscalabilidadEnTransacc	1745973039213	1745973039544	OK	 
USER	Probar escalabilidad en transacciones	1218	END	1745973039213	1745973039545
USER	Probar escalabilidad en transacciones	1270	START	1745973039555	1745973039555
REQUEST	1219		EscalabilidadEnTransacc	1745973039213	1745973039557	OK	 
USER	Probar escalabilidad en transacciones	1219	END	1745973039213	1745973039558
REQUEST	1217		EscalabilidadEnTransacc	1745973039213	1745973039560	OK	 
USER	Probar escalabilidad en transacciones	1217	END	1745973039213	1745973039561
USER	Probar escalabilidad en transacciones	1272	START	1745973039571	1745973039571
USER	Probar escalabilidad en transacciones	1271	START	1745973039571	1745973039571
USER	Probar escalabilidad en transacciones	1273	START	1745973039573	1745973039573
REQUEST	1222		EscalabilidadEnTransacc	1745973039233	1745973039575	OK	 
REQUEST	1203		EscalabilidadEnTransacc	1745973039103	1745973039575	OK	 
USER	Probar escalabilidad en transacciones	1203	END	1745973039103	1745973039576
USER	Probar escalabilidad en transacciones	1222	END	1745973039233	1745973039576
REQUEST	1221		EscalabilidadEnTransacc	1745973039230	1745973039576	OK	 
USER	Probar escalabilidad en transacciones	1221	END	1745973039230	1745973039576
REQUEST	1220		EscalabilidadEnTransacc	1745973039230	1745973039577	OK	 
USER	Probar escalabilidad en transacciones	1220	END	1745973039230	1745973039578
USER	Probar escalabilidad en transacciones	1275	START	1745973039587	1745973039587
USER	Probar escalabilidad en transacciones	1274	START	1745973039587	1745973039587
REQUEST	1224		EscalabilidadEnTransacc	1745973039246	1745973039591	OK	 
USER	Probar escalabilidad en transacciones	1224	END	1745973039245	1745973039592
USER	Probar escalabilidad en transacciones	1276	START	1745973039603	1745973039603
USER	Probar escalabilidad en transacciones	1278	START	1745973039603	1745973039603
USER	Probar escalabilidad en transacciones	1277	START	1745973039603	1745973039603
REQUEST	1227		EscalabilidadEnTransacc	1745973039263	1745973039608	OK	 
REQUEST	1223		EscalabilidadEnTransacc	1745973039246	1745973039608	OK	 
USER	Probar escalabilidad en transacciones	1227	END	1745973039263	1745973039609
USER	Probar escalabilidad en transacciones	1223	END	1745973039245	1745973039609
USER	Probar escalabilidad en transacciones	1279	START	1745973039619	1745973039619
REQUEST	1225		EscalabilidadEnTransacc	1745973039261	1745973039620	OK	 
REQUEST	1207		EscalabilidadEnTransacc	1745973039134	1745973039620	OK	 
REQUEST	1212		EscalabilidadEnTransacc	1745973039165	1745973039620	OK	 
USER	Probar escalabilidad en transacciones	1212	END	1745973039165	1745973039621
USER	Probar escalabilidad en transacciones	1207	END	1745973039133	1745973039621
USER	Probar escalabilidad en transacciones	1225	END	1745973039261	1745973039621
USER	Probar escalabilidad en transacciones	1281	START	1745973039623	1745973039623
USER	Probar escalabilidad en transacciones	1280	START	1745973039623	1745973039623
USER	Probar escalabilidad en transacciones	1282	START	1745973039635	1745973039635
REQUEST	1228		EscalabilidadEnTransacc	1745973039277	1745973039637	OK	 
REQUEST	1226		EscalabilidadEnTransacc	1745973039263	1745973039637	OK	 
USER	Probar escalabilidad en transacciones	1228	END	1745973039277	1745973039638
USER	Probar escalabilidad en transacciones	1226	END	1745973039263	1745973039638
USER	Probar escalabilidad en transacciones	1283	START	1745973039650	1745973039650
USER	Probar escalabilidad en transacciones	1284	START	1745973039650	1745973039650
USER	Probar escalabilidad en transacciones	1285	START	1745973039653	1745973039653
REQUEST	1231		EscalabilidadEnTransacc	1745973039293	1745973039656	OK	 
USER	Probar escalabilidad en transacciones	1231	END	1745973039293	1745973039657
REQUEST	1229		EscalabilidadEnTransacc	1745973039293	1745973039657	OK	 
USER	Probar escalabilidad en transacciones	1229	END	1745973039292	1745973039658
USER	Probar escalabilidad en transacciones	1286	START	1745973039666	1745973039666
USER	Probar escalabilidad en transacciones	1287	START	1745973039666	1745973039666
REQUEST	1236		EscalabilidadEnTransacc	1745973039326	1745973039671	OK	 
REQUEST	1230		EscalabilidadEnTransacc	1745973039293	1745973039671	OK	 
REQUEST	1234		EscalabilidadEnTransacc	1745973039313	1745973039671	OK	 
REQUEST	1233		EscalabilidadEnTransacc	1745973039309	1745973039671	OK	 
USER	Probar escalabilidad en transacciones	1230	END	1745973039292	1745973039671
USER	Probar escalabilidad en transacciones	1236	END	1745973039325	1745973039671
USER	Probar escalabilidad en transacciones	1234	END	1745973039313	1745973039671
USER	Probar escalabilidad en transacciones	1233	END	1745973039309	1745973039672
USER	Probar escalabilidad en transacciones	1288	START	1745973039682	1745973039682
REQUEST	1237		EscalabilidadEnTransacc	1745973039341	1745973039683	OK	 
USER	Probar escalabilidad en transacciones	1289	START	1745973039683	1745973039683
USER	Probar escalabilidad en transacciones	1290	START	1745973039683	1745973039683
REQUEST	1235		EscalabilidadEnTransacc	1745973039326	1745973039684	OK	 
REQUEST	1232		EscalabilidadEnTransacc	1745973039309	1745973039684	OK	 
USER	Probar escalabilidad en transacciones	1237	END	1745973039340	1745973039684
USER	Probar escalabilidad en transacciones	1232	END	1745973039309	1745973039685
USER	Probar escalabilidad en transacciones	1235	END	1745973039325	1745973039685
USER	Probar escalabilidad en transacciones	1291	START	1745973039698	1745973039698
REQUEST	1238		EscalabilidadEnTransacc	1745973039343	1745973039700	OK	 
REQUEST	1239		EscalabilidadEnTransacc	1745973039343	1745973039700	OK	 
REQUEST	1240		EscalabilidadEnTransacc	1745973039357	1745973039700	OK	 
USER	Probar escalabilidad en transacciones	1239	END	1745973039343	1745973039700
USER	Probar escalabilidad en transacciones	1240	END	1745973039356	1745973039700
USER	Probar escalabilidad en transacciones	1238	END	1745973039343	1745973039700
USER	Probar escalabilidad en transacciones	1292	START	1745973039703	1745973039703
USER	Probar escalabilidad en transacciones	1293	START	1745973039703	1745973039703
REQUEST	1242		EscalabilidadEnTransacc	1745973039374	1745973039707	OK	 
REQUEST	1243		EscalabilidadEnTransacc	1745973039374	1745973039707	OK	 
USER	Probar escalabilidad en transacciones	1242	END	1745973039374	1745973039708
USER	Probar escalabilidad en transacciones	1243	END	1745973039374	1745973039708
USER	Probar escalabilidad en transacciones	1294	START	1745973039713	1745973039713
USER	Probar escalabilidad en transacciones	1295	START	1745973039729	1745973039729
USER	Probar escalabilidad en transacciones	1296	START	1745973039729	1745973039729
REQUEST	1241		EscalabilidadEnTransacc	1745973039374	1745973039733	OK	 
USER	Probar escalabilidad en transacciones	1297	START	1745973039733	1745973039733
USER	Probar escalabilidad en transacciones	1241	END	1745973039374	1745973039733
REQUEST	1246		EscalabilidadEnTransacc	1745973039393	1745973039744	OK	 
REQUEST	1247		EscalabilidadEnTransacc	1745973039406	1745973039744	OK	 
REQUEST	1248		EscalabilidadEnTransacc	1745973039406	1745973039744	OK	 
REQUEST	1245		EscalabilidadEnTransacc	1745973039390	1745973039745	OK	 
USER	Probar escalabilidad en transacciones	1246	END	1745973039393	1745973039745
USER	Probar escalabilidad en transacciones	1247	END	1745973039405	1745973039745
USER	Probar escalabilidad en transacciones	1248	END	1745973039405	1745973039746
USER	Probar escalabilidad en transacciones	1245	END	1745973039389	1745973039746
USER	Probar escalabilidad en transacciones	1299	START	1745973039746	1745973039746
USER	Probar escalabilidad en transacciones	1298	START	1745973039746	1745973039746
REQUEST	1244		EscalabilidadEnTransacc	1745973039390	1745973039747	OK	 
USER	Probar escalabilidad en transacciones	1244	END	1745973039389	1745973039748
USER	Probar escalabilidad en transacciones	1300	START	1745973039761	1745973039761
USER	Probar escalabilidad en transacciones	1301	START	1745973039763	1745973039763
USER	Probar escalabilidad en transacciones	1302	START	1745973039763	1745973039763
REQUEST	1250		EscalabilidadEnTransacc	1745973039423	1745973039769	OK	 
USER	Probar escalabilidad en transacciones	1250	END	1745973039423	1745973039770
USER	Probar escalabilidad en transacciones	1303	START	1745973039777	1745973039777
REQUEST	1249		EscalabilidadEnTransacc	1745973039422	1745973039778	OK	 
REQUEST	1254		EscalabilidadEnTransacc	1745973039443	1745973039778	OK	 
REQUEST	1252		EscalabilidadEnTransacc	1745973039440	1745973039778	OK	 
USER	Probar escalabilidad en transacciones	1249	END	1745973039422	1745973039778
USER	Probar escalabilidad en transacciones	1252	END	1745973039439	1745973039778
USER	Probar escalabilidad en transacciones	1254	END	1745973039443	1745973039778
REQUEST	1251		EscalabilidadEnTransacc	1745973039423	1745973039780	OK	 
USER	Probar escalabilidad en transacciones	1251	END	1745973039423	1745973039780
USER	Probar escalabilidad en transacciones	1304	START	1745973039793	1745973039793
USER	Probar escalabilidad en transacciones	1305	START	1745973039793	1745973039793
USER	Probar escalabilidad en transacciones	1306	START	1745973039793	1745973039793
REQUEST	1257		EscalabilidadEnTransacc	1745973039463	1745973039800	OK	 
USER	Probar escalabilidad en transacciones	1257	END	1745973039463	1745973039800
REQUEST	1255		EscalabilidadEnTransacc	1745973039460	1745973039801	OK	 
USER	Probar escalabilidad en transacciones	1255	END	1745973039460	1745973039802
REQUEST	1256		EscalabilidadEnTransacc	1745973039463	1745973039809	OK	 
